index_finger,thumb_tip,middle_finger,ring_finger,pinky_finger,gesture
250.34819803430162,285.5829401129342,253.94394304581112,236.34282881805518,223.79012785616717,rock
251.22774674968048,286.4458658179956,259.1755913212303,241.669662059557,225.94718164191625,rock
251.32236274591463,286.22531600755303,258.51729646891806,242.6934558703755,226.1259617016175,rock
251.37288938492642,286.27656798595666,258.7855999983168,242.90199979113322,226.2257453491944,rock
251.22380488342287,286.3510390772184,258.04744368155366,242.52636060221468,225.6549732072737,rock
251.24856312726675,286.11163206400846,258.70301168606346,242.5198161071961,225.69326616882014,rock
251.4358163239012,286.6103986009142,259.945226646896,243.70430314194937,226.0380561596348,rock
251.42021585811912,286.9161696385587,259.652362657662,243.38037823135886,225.63419710310217,rock
251.5062382168888,286.46008676374663,259.28850997391385,243.57008853073341,225.92666218316486,rock
251.3757401452261,286.08576197215837,259.7080990511204,243.2217912734783,225.74275604404272,rock
251.1734939280321,286.1465931597394,260.23137439316633,242.37763727147023,225.26824164789522,rock
251.56555181604278,286.83263425653604,260.8220522786987,244.55004440780343,226.05116289653037,rock
251.6570673895497,287.0220154331901,261.4815995159529,245.4458067130737,226.02608265407392,rock
251.5486745034039,287.10875506364437,260.7292779960519,245.22831483040545,225.36278676522682,rock
251.08489533775054,286.16588219431804,260.5180359883251,244.66738118370637,225.21250878463138,rock
251.0534270541001,285.80655089308175,261.0783797842229,244.88451539510916,225.07792468887203,rock
250.81337894740807,285.27609587481925,259.26658953750405,244.28841942525247,224.97597084494095,rock
251.0580302960193,285.7467509954123,260.17794626733973,244.67882476365043,225.2855594362454,rock
250.7652092861426,285.4611029995316,260.4053065895134,244.61032503914277,225.2381224588286,rock
250.77939891080578,285.0740283247117,259.527639398132,243.99455941766422,224.63668613097684,rock
251.15873588914286,285.8517722309159,261.4727905329647,245.57861081794346,224.84148090826523,rock
250.80243090557207,285.12251800975974,259.9408879719807,244.95841215225926,224.21023028096457,rock
250.92102595420988,285.3916930262945,260.49149231994903,244.8870709508888,224.6822683641795,rock
250.8748696772481,285.2985594470775,259.9316747493472,245.01652055117063,224.58318026439215,rock
250.60849149995389,284.8830733561489,260.16699942376766,245.04017286448646,224.31184754258007,rock
251.0550938553581,285.1188393901407,260.0084141147653,245.3010340681316,224.7447447831571,rock
250.95118317745795,285.47861009276284,259.86723919784635,244.79600296652853,224.67241593144323,rock
250.85800517193343,284.9614017253474,260.01968754196673,244.45451800728242,224.44152069066888,rock
251.01991103204054,284.9850119226385,259.49914480766205,244.68786594784137,224.54174380065785,rock
250.910589677595,285.57716345876145,260.3238992411238,245.25293376786496,224.35347589845293,rock
250.78272020236955,285.512543100657,259.42031486279546,245.04897616001253,224.3583504618211,rock
251.00384627939573,285.6537774816894,260.00987308018216,245.05031964219296,224.5381270417835,rock
250.65604615672203,285.2574517203032,259.2783035643732,244.19047630868607,224.20218882439906,rock
250.9152694152255,285.0025014589844,260.49958757203393,244.98177024388826,224.52360796420092,rock
250.83091208864874,284.8634671973484,260.0415264523005,244.48730480772804,224.20529895651404,rock
250.44148644464235,284.9800213296198,259.59307739221583,244.09059138869438,223.76918002701638,rock
250.5716376724725,284.73789114104295,259.6692192541452,244.76729417974184,223.89570461583796,rock
250.9924858274333,284.9079774813777,259.89384887798525,245.205396912693,224.02736419481047,rock
250.63519262533967,284.6062014045168,258.90455483415286,244.08524287391913,223.8642332021673,rock
250.64523166479464,285.0218689235663,259.3045095019786,244.91066352724192,223.7374216722955,rock
250.78370021050864,284.71394370596676,259.3687653935266,245.190526215354,223.42625353520992,rock
250.66753112524802,284.5216066576174,259.42692659529155,244.6610396239342,223.28855612976903,rock
250.60915791701012,284.2995450622339,259.05755293325285,244.07646957549704,223.1206232729327,rock
250.66334263710542,284.4291176875534,259.16312292031796,244.2855349763048,223.48333806742,rock
250.7669875031913,284.48688941738067,259.41237539722823,244.46223660931645,223.35497191234262,rock
250.61045485533384,284.7293321973149,259.23708747246246,244.55029898005694,223.01733933285126,rock
250.72169510355053,284.47737921369276,260.1952982112974,244.90257095653135,223.3806445035689,rock
250.95664388660862,284.76106050018655,259.7228018288288,244.84675798186458,223.58093034104067,rock
250.7550753243121,284.26065611725636,258.3813244339,244.11432628820168,223.1373877319417,rock
250.709038673601,284.65881276572503,258.42440921482597,244.48050603526025,223.50891741673192,rock
250.70971526920522,284.3239831184369,258.50800055695333,244.3060999492876,223.17641931727707,rock
250.90457814215307,284.59075426465193,259.7138586928578,245.51871076678202,223.77113405491394,rock
250.62383238930047,284.6536348137196,259.2582457458753,244.43988818536118,223.3575932140213,rock
250.6140722364077,284.3003878453702,258.3236199060511,243.72366352851088,223.39146387344502,rock
250.73018024872482,284.45795687795936,259.3430761308046,244.57821873378595,223.62618433339085,rock
250.6698388588411,284.2387952559113,259.0066723393673,244.43635825943835,223.34369772743528,rock
250.65443944954137,284.6863574322848,258.3585882562871,244.2309854133759,223.47909440640348,rock
250.4732316473087,284.15172436081355,257.86960473071207,243.93885694830374,223.1243114860571,rock
250.61628741695176,284.96655950589235,258.19257875600135,243.97922178856334,223.13209003851657,rock
250.68449510550175,284.9118434160384,258.4103398771009,244.09380979477595,223.12406417137174,rock
250.51323777113026,284.7107149618545,258.1755466001905,243.40133574779355,223.07145642431516,rock
250.42121047297636,284.06603730745815,258.5828583864105,243.30962632162658,222.8813836183049,rock
250.4251364171928,284.4003256384377,260.6601293996407,244.39505797969983,223.08536569326188,rock
250.44219547862096,284.3294876615485,258.62894021427496,243.54825728197324,222.8001283453795,rock
250.42510825168063,284.4981806513039,257.75912437605973,242.95626869145036,223.2329251982293,rock
250.54432796113295,284.5654559061725,258.5079669937444,244.03045698806352,223.06281107554253,rock
250.3690772944666,284.4502284283094,258.1930900963985,243.51127313647152,222.64246968362718,rock
250.2033219899521,284.13824966542865,257.3826985840015,242.73056433970805,223.1190454321125,rock
250.18941980235002,284.1070769644945,259.07577442796673,243.367665220596,222.88429074968207,rock
250.3266898629157,284.53751093675345,259.7138683789152,243.9071657824419,222.870941703317,rock
250.73750804065702,284.8226656896209,259.1771943920412,244.22133879075335,223.30685344965778,rock
250.42455127976396,284.1658841601663,258.2998623310227,243.379867086745,222.95708066251805,rock
250.6421271180315,284.864730438078,258.39131557558323,243.77413237358877,223.30339010647128,rock
250.5024269902899,284.3350883958102,257.50671931577125,243.07532495785836,222.9340720619068,rock
250.2372477744421,284.15827342017445,258.292209400132,242.9493583054982,222.524704861452,rock
250.5878712713063,284.4545207991548,258.43343171427483,243.1492549730268,222.9301717069125,rock
250.47286359339154,284.4009654181041,258.9304213984833,243.4429870384975,222.9447001053582,rock
250.9458160466096,284.74138020550765,260.1627804370001,244.38665902131737,223.17980148070447,rock
250.65880476652674,284.3357984939542,258.9642227669187,243.32859729161137,223.01896810134033,rock
250.4614118891126,283.82425865671536,259.25471416356163,243.51424665475963,222.72573341733377,rock
251.0130995101868,284.2068054157444,260.412449085316,244.68180886128977,223.30534361485755,rock
250.69512166172237,284.1336268403686,259.2603666889873,243.42499011201613,222.9985472379491,rock
251.06754525219253,284.8424499564775,260.58231308079263,244.4443456846772,223.26112874070304,rock
250.78670022303757,283.8514860453197,259.52918858913097,244.10713234495614,223.2191204546781,rock
250.81939019516994,284.0848797919051,260.67419675751074,244.54206964726058,223.08427648635333,rock
250.8379130265175,283.791014910221,260.9052182440095,244.79156726409877,223.21093239504424,rock
250.55531451179235,283.33455274176004,259.4688231743213,243.69500021162824,222.73833773865658,rock
250.75943987329012,283.9096553533643,260.5532501143074,244.6611807800498,222.81667742475858,rock
251.014098483377,284.382135386679,260.75317218116834,245.28759504519766,223.20024715701587,rock
250.86959941960237,284.02787129332074,261.5599306193773,245.14164127733756,222.90200687211515,rock
250.5748152302647,284.40470674207074,260.7377296922115,244.38897722339323,223.08859781734552,rock
250.30386427384792,283.58048646958304,260.86940995070916,244.21929696038995,222.24763666290798,rock
250.23296108369345,283.8070488472259,259.3409953387472,243.27154931927802,221.80542395811435,rock
249.82400044913214,283.5341184415172,262.0785441393731,243.4500326145099,221.30982166780663,rock
249.90969192581844,283.18027903527906,259.8335204964661,242.54719131048046,220.90347161648853,rock
249.36396673204342,282.99086348234823,259.0284169494233,241.02014618502136,219.98047682764636,rock
249.56885079826327,282.44783183969025,260.6806707891443,242.56141455505764,220.22128531351333,rock
249.11041844946504,282.5961927623885,258.9595827340825,241.33650217704258,219.46620657512534,rock
248.8187509666608,281.9976150847791,257.65479677555675,240.89852951446062,219.5798299936626,rock
248.45115779551054,281.6013424814405,257.809154714874,240.16878901612526,219.33837990272903,rock
248.75831630229072,281.99667258939076,258.1798482262872,240.98226402139852,219.8691359792567,rock
254.14909685153637,280.4383497938722,269.90191567595525,258.29883292126095,224.8971094696715,rock
262.54584500777804,280.79940649105964,273.622518078946,265.4513769789886,234.95186686192295,rock
271.5912856820441,278.94477692993775,278.9494891067682,272.8186459603562,252.71050459743196,rock
279.5614566604283,281.3907094164025,287.346733230961,280.75152037895623,268.8923100264556,rock
281.7927299342459,284.0185637647527,283.2118793699334,289.38258725024,282.29378830859923,rock
288.2489016885495,286.0449575489716,291.2864759400012,296.97893217514184,295.3726146395994,rock
285.76607497488703,276.805025774505,289.74507608908215,294.78518683218397,295.2323169862253,rock
285.4866168804165,285.9747973202643,289.85357284647637,293.3263942847183,294.43419822116755,rock
278.5756424786824,288.6005721862523,287.28478085156166,290.92613114301366,290.86618759843145,rock
285.5309013042606,297.97718950848645,287.2745840807452,288.26370836225476,284.86904599206093,rock
279.76452706591,295.57320728065764,284.444678584674,286.02176516314404,281.9615176962757,rock
281.20037458448303,295.79329895967936,282.82002109475275,285.76583635669476,281.8021769235992,rock
280.9382419212326,295.0880310046433,281.1923182106166,285.46654004579415,281.68575993521324,rock
280.266843254338,295.2628722032912,279.9875664012631,282.98341352117717,279.96260637863566,rock
279.2634423904341,293.5938532444401,278.16543394465486,280.427091362132,277.1405482652044,rock
277.25939936987754,294.027666114098,276.6935610967671,278.8762020819763,273.6008288647873,rock
276.0644803516059,291.61293927309646,274.2639238791101,272.4915867829926,263.2372279245441,rock
264.8644864189359,287.7833743461675,265.81122131575887,262.25588951075247,255.14037408827403,rock
256.118406323631,283.18554137229955,266.1944910768733,257.0900293003258,240.31973594784816,rock
247.3174762083396,280.5173181717536,263.39970224536904,249.5956598714991,224.15254571771115,rock
247.15339608102676,279.9490047145304,264.47802089971486,248.88341746870137,224.5797427192082,rock
246.62886557932796,279.20366879450205,266.05877798818057,248.03470190883036,224.48393345735644,rock
247.09752384402418,279.83512839215956,266.73315767261505,249.21557946763733,224.77546881279793,rock
247.5064469501909,279.9943369754334,263.36375815626235,250.247302567352,224.9627416201746,rock
247.92041846487868,279.95917648703454,263.2426005629509,249.7347181557842,224.7973647166707,rock
248.16403697335923,280.16981763540036,261.87250915091744,249.65487176404667,224.6105660859937,rock
247.23716965764362,279.97646959779604,254.47298574877362,248.66990847806585,223.4400174183265,rock
246.94949799197357,280.37521372202673,255.29091926110527,246.75422541961962,222.90088044689537,rock
246.88017402508947,279.8512217733757,255.53800387017054,246.98247360207995,223.20010228709003,rock
246.95389412871296,280.4400280344545,255.9096693030159,247.17673232772867,223.51359142907424,rock
247.0874190841856,281.2641972318904,256.02726418274375,248.06263467029214,223.66833139068444,rock
247.02937622313732,280.81753674793345,256.0708886257742,248.0779998007244,223.72851058455257,rock
246.82766774159575,280.10021492324915,255.82917545953754,246.96300591326377,223.44026704524276,rock
246.80302333590083,280.5069680416738,255.0126391330478,247.05231822237397,223.32342575216475,rock
246.82387160608945,280.163541782259,254.69595625082906,247.12761893862557,223.26546050991868,rock
246.86682939057755,280.847742657889,254.5842079943182,246.31023527650188,223.54781915001388,rock
247.14295445825746,280.8695471864362,254.53208188419393,246.50582155826936,223.7395107181899,rock
247.13645243928238,280.8112629797297,255.44555079902761,247.19113424993532,223.47076067038455,rock
247.53478379350167,281.18293816160156,256.18192849917784,246.90325487717084,223.74225222228847,rock
247.71633374405158,281.4452747614313,255.73391179860914,246.70134008306928,224.131585746344,rock
247.48631054006142,280.5055707088484,255.15070759932155,246.26758926002083,223.812793504994,rock
247.7121718764374,281.46432012515066,255.64477444740265,247.07569116751813,224.18377093721327,rock
247.82523712288167,281.3831620267078,255.13112901894783,246.6988904802613,224.22135330868326,rock
247.7020002779539,280.9887305404052,255.08006698771317,246.3378291830757,224.06257834664592,rock
247.87424352602915,281.46034120109107,255.64975927454418,247.01742488764768,224.29886214217126,rock
247.7385341737865,281.38054685183164,255.31187296305862,246.46434493384584,224.07246801355345,rock
247.86037295140596,281.24510114741645,255.48390540052822,246.20297217034044,224.28570172363678,rock
247.86558126304755,281.47889094856265,255.3672251174615,247.1171426132084,224.24857027709356,rock
247.56396130419097,281.14420438416096,254.89183024476898,246.8823446929842,223.97751497964407,rock
247.53260767727596,281.1695267837913,255.48143869688198,247.03576923691742,223.8947214705987,rock
247.77560563841462,281.5970597927,255.08537151738653,246.87513181283953,223.91060816398067,rock
247.71843838067957,280.9838406137723,255.35301770832135,246.57734113031512,224.0923632228384,rock
247.59151178573268,281.62251872302244,255.32339841911647,246.8964389703791,223.96629052392342,rock
247.78920149339098,281.1385540083622,255.0495159767133,246.59830278537353,224.27041310371268,rock
247.817061382118,281.55824939758793,256.42590817514713,247.48283356093452,224.31173256558955,rock
247.7968519457346,281.48688728246543,255.56592372362692,246.83920261488606,224.10390578125205,rock
247.73331878691647,281.7942914529444,255.61535713497526,247.01903604543588,224.0820283333749,rock
247.86157917835396,282.58993675651186,256.47444307934154,247.8259278521898,224.27349630199777,rock
247.86406591428533,282.16744572059497,255.2796911673143,247.25718493693648,224.38702006739092,rock
247.7539676623389,281.84776853826054,255.10204170387297,246.9617663249013,224.282294522314,rock
247.93646808142051,282.1202030479968,255.40751881385307,247.49297209105652,224.57434732506317,rock
247.98126960408246,282.35991463649793,255.62270090317136,247.2049349860619,224.14533245730618,rock
248.03317741082233,282.50824354354546,254.96300761774478,246.98030704136505,224.39840683954353,rock
247.8708790743045,282.02767406049554,255.4647034433093,247.40698351675138,224.54664419730452,rock
248.31816050447296,282.5050021951939,256.0761315503112,247.11690263104236,224.66611720077734,rock
248.16548749334663,282.3349684343482,255.6530800751749,247.6686586777984,224.52706490590933,rock
248.35491991235517,282.5262927378942,257.0968039399993,247.72521729598884,224.7081464872906,rock
248.21048043891255,282.3859118306028,256.4173723009044,247.12784388783476,224.3591282400148,rock
248.37588166893804,282.49219581029513,256.4159055458978,246.83072016836257,224.46763277734087,rock
248.77448125367897,282.8274132960273,257.34979698997154,247.5391184235274,224.75655865122923,rock
248.65034343272362,282.5935317259303,256.42171719872056,247.2947105937683,224.86557527181554,rock
248.69306095142392,282.4183417835476,256.18051616312175,246.23578767077922,224.68284596565914,rock
248.44809565308435,283.309107920139,260.627013868743,246.82962958194872,224.98905732162487,rock
248.84642029978443,283.6549326134988,258.885404825259,246.370914160525,225.24412206236607,rock
249.4471581136969,284.29363175839717,260.7756576455676,246.80754721047634,225.7911572872977,rock
249.90370737911923,284.9329673332596,261.84826487180294,248.35876382719044,226.75107105459495,rock
249.96895831133818,285.3915043295193,261.54986052015744,247.8226450946808,226.4319879596662,rock
250.55412962634279,288.17991681547795,264.3154086570693,248.14846447775065,226.85344488275675,rock
250.99077158882457,288.30909119633145,264.7709571653559,248.25706620317197,226.89329480931792,rock
251.1573168976293,288.8023689050149,266.3296446870868,248.6716184049914,226.88286719811978,rock
251.7342504323336,289.33715452507624,266.4140269776247,248.29143365624878,226.44782946240747,rock
252.01982856616837,289.1219592742533,266.6074130128353,248.7889509055655,226.4019083037092,rock
251.90672825816873,289.20720265759496,265.3792555259571,247.92366321303305,226.55429649498956,rock
251.59709941839066,289.49974066199746,265.5838238962068,247.87138481108974,226.59258596358015,rock
251.8236276468188,290.3412593101695,266.74835575047746,248.63971140832695,227.18791622843153,rock
252.19327510892668,290.0092597466995,267.0143980513261,249.00206917975657,227.23997414850473,rock
252.3486006196971,290.11927682932173,267.21790800487526,248.82523134921297,227.25266215001741,rock
252.70997875622726,290.3840867921184,268.6700366736141,249.7670276313504,226.94456879642988,rock
251.75094915089574,289.5323091258209,266.6712070753483,247.79695772406035,226.68280679062633,rock
251.8824448526599,290.21396895946884,266.85462863582893,248.17417524865448,226.37446576558412,rock
251.7852517833806,290.210963748631,266.53292786420195,248.07267225623335,226.52542343469133,rock
251.8345670650868,290.09945781720955,267.1210380790754,248.41995744973403,226.42227148670415,rock
251.97828011760663,290.04885429316795,267.0798211557301,249.5043646083655,227.01139702816363,rock
252.13499506970487,290.27849825208114,266.9828573451981,248.9764970321363,227.1198461006573,rock
252.318034388656,290.33358040002213,267.3060377102207,249.71422186373042,227.5045005896714,rock
252.05951697267906,290.39737163347627,266.8964841456393,249.64262709135056,227.2699744548668,rock
252.70386791851752,292.3495845214233,268.1599355409578,251.44687438348248,228.49569419022615,rock
253.47449506130965,291.62103002560013,269.076645977465,251.91529330985426,229.40431929813568,rock
253.6740140060444,291.45044798943957,268.9336595872514,252.06173517907115,229.71265170024637,rock
253.86302002357473,291.6328801836424,268.30865548146693,252.5165346843924,229.82694324921843,rock
253.08047077381715,290.97143295751056,269.4145573483886,251.56371693462043,228.86537530505166,rock
253.16571133745063,291.22597198710474,270.1831070002216,251.8999716900729,228.7253252779385,rock
253.2224336672271,290.8758266622001,269.27613724743753,252.03045056454022,228.61235143469298,rock
253.27570116749564,290.51838963187555,268.61101557090734,252.08056210898997,228.6830068756623,rock
253.34783830712541,291.0194922900907,268.88274957393617,252.53689469361558,228.77114816140977,rock
253.48275240441154,291.2383574336616,270.13024779675817,252.68807861722752,228.86718320911334,rock
253.28592832467385,290.9131972771297,268.39093933463266,252.25248118787385,229.09899057146197,rock
253.43551929412365,291.44269854512794,268.54721570761114,252.0888333621065,229.1172929300816,rock
253.58131241861446,291.66280844228766,269.3184537327015,252.87732876812777,229.65752317774593,rock
253.89745024791216,291.78058582781324,270.3778500719111,253.7228251604716,229.92610696929597,rock
253.82350089001278,291.7606506234392,270.51380250512125,253.1978134541465,230.02212698845736,rock
254.2363314977768,292.3339140154866,270.4659427466993,252.98900456149465,230.01506195671752,rock
254.31495651186992,292.0735890322776,270.30646052908753,253.10232547396276,229.8536006561809,rock
